time	log_f_wind	f_lakemaxvol	log_gw_delay_f	f_direct_gw	log_kf_bedrock_f	log_riverdepth_f	kfcorr_a	intcf	log_ksat_factor	n_f	cfr	stomr_f	rootd_f	albedo_f	uhg_f	objective_function	worker
2018-02-19 17:30:32	-1.90441178696591	0.69561941435677	-1.70722757488949	0.896088296331332	0.102207356050422	-0.0584743561875634	74.9526036994731	1.81926078632782	3.93977438040716	1.20085614220963	-0.180537798710118	0.683583405201456	1.39084001020404	1.32705816820796	1.16859258611138	0.0633128402480765	25
2018-02-19 17:30:31	2.22898046116486	0.531337721946849	-0.258142509791777	0.215319711806452	-1.95506053669234	-1.77338834730156	84.1347518518368	1.54680980876437	-4.38851404434494	0.784168224679888	0.0273421412421158	1.31634552103683	1.88207074993365	1.11755290760858	0.541242004941783	2.03362070188563	10
2018-02-19 17:30:31	2.02053843151224	0.568337940033026	-2.26650005970639	0.790754281175655	1.76756273249737	-1.51294069214479	35.6312896312115	1.52328538367042	0.658596946228817	1.16498253161262	0.0988374788617615	0.99458269527947	1.51735287896216	0.893896057330338	0.789792229425594	0.0172887047325636	9
2018-02-19 17:30:31	1.67850532791593	1.1365261941932	0.203128703243685	0.429364701807832	4.17251992355009	0.378288744378211	27.0151707568272	0.850247657401321	3.96903073416929	1.0222230298719	0.129906625871497	0.809086256531633	1.94385410287318	1.39677720883462	1.06964907529099	-0.531677261864019	8
2018-02-19 17:30:32	-0.608613761225758	1.44716386730267	1.25259238733097	0.524763891232267	-3.49328013869036	-1.27001720269978	9.11661762511358	0.40357478368886	4.53647314440233	0.953772980148122	0.118787436962261	1.0417864041353	1.70999903718517	0.699012571972396	1.30162679269727	-0.361346303616492	29
2018-02-19 17:30:32	1.47311048861422	1.23145901009307	-1.56319161843325	0.0764313113676118	4.11173502372296	0.552335347113558	79.2725108189708	1.08643418412248	-0.806777103720452	1.04799418381715	-0.155915671606116	0.917684620703637	1.35929361857831	1.09418688475687	0.830328915251552	-0.198971308725389	28
2018-02-19 17:30:32	-0.862172223978606	1.31357317246979	-1.87098021898491	0.0588431844995024	1.35618108512572	-0.457666922573718	97.3151780827071	1.47316568684972	-0.56106487573298	0.765931662924621	0.241326547406581	1.38439054849109	1.41688720985673	1.22671276136368	0.666813263557352	1.35661438499362	20
2018-02-19 17:30:32	0.992795155904219	1.3483882731941	0.625904645096246	0.827820460536584	0.766378982160214	0.100847397102842	55.1193758167626	1.9752574799757	2.93434881292535	1.18341877133103	0.0202967131335754	0.833265251180689	1.22271817552142	1.3556301753968	0.810490214993479	-0.535320359055456	18
2018-02-19 17:30:32	-1.86936125519052	0.933386163661323	-0.416562977573872	0.196208525212049	-2.883117490585	0.231034320882084	90.6638259230281	1.24836086344855	2.68698033343806	0.896110469997179	0.171802835017193	1.21059531610393	1.26736890221946	1.04202927328713	1.25468217457611	-0.142942965180087	26
2018-02-19 17:30:32	0.363970038276034	1.2111876808506	0.327522535604827	0.576408673784629	2.34121997945697	-0.556481201718704	98.5325591314384	0.44249523311737	3.30561172829858	0.866965340683237	-0.204631299975777	0.523843894097289	1.52010770561797	0.782373554908138	0.588390081834015	-0.560092832009052	19
2018-02-19 17:30:31	-2.23068301533059	0.669282022634954	1.31648684645246	0.756599183410539	-2.74354693694021	0.508503778259568	80.9003273474186	0.338148040403861	-0.893191266022588	0.818522103584006	0.0874896697101316	0.730109995946155	0.750304317209936	1.30426077589925	0.943179640399259	0.521953339036557	16
2018-02-19 17:30:32	-0.488175311922212	1.36729592108583	-0.775958135070952	0.976206811660502	1.00661675662732	-1.33654454312154	64.921554582127	0.215931091817661	0.944529236162621	1.0821246895066	0.0386901522433618	1.12577291523589	1.09909777348054	1.13064321669351	1.42056273335973	-0.266265921294888	30
